unitid,campus_id,label,branch,year,source_year_filter,on_campus_availability,housing_availability,current_api_survey_year,current_api_country,current_api_is_us,current_api_housing_declaration,historical_blank_interpretation,source_url
236948,236948001,Washington Seattle,Main Campus,2022,1,reported_numeric,reported_numeric,2024,United States,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/236948001
236948,236948001,Washington Seattle,Main Campus,2023,1,reported_numeric,reported_numeric,2024,United States,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/236948001
236948,236948001,Washington Seattle,Main Campus,2024,1,reported_numeric,reported_numeric,2024,United States,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/236948001
240444,240444001,Wisconsin Madison,Main Campus,2022,1,reported_numeric,reported_numeric,2024,United States,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/240444001
240444,240444001,Wisconsin Madison,Main Campus,2023,1,reported_numeric,reported_numeric,2024,United States,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/240444001
240444,240444001,Wisconsin Madison,Main Campus,2024,1,reported_numeric,reported_numeric,2024,United States,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/240444001
243744,243744001,Stanford,Main Campus,2022,1,reported_numeric,reported_numeric,2024,United States,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/243744001
243744,243744001,Stanford,Main Campus,2023,1,reported_numeric,reported_numeric,2024,United States,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/243744001
243744,243744001,Stanford,Main Campus,2024,1,reported_numeric,reported_numeric,2024,United States,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/243744001
243744,243744002,Stanford,Stanford in Washington,2022,1,reported_numeric,reported_numeric,2024,United States,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/243744002
243744,243744002,Stanford,Stanford in Washington,2023,1,reported_numeric,reported_numeric,2024,United States,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/243744002
243744,243744002,Stanford,Stanford in Washington,2024,1,reported_numeric,reported_numeric,2024,United States,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/243744002
243744,243744003,Stanford,Hopkins Marine Station,2022,1,reported_numeric,blank_source_cell,2024,United States,True,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/243744003
243744,243744003,Stanford,Hopkins Marine Station,2023,1,reported_numeric,blank_source_cell,2024,United States,True,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/243744003
243744,243744003,Stanford,Hopkins Marine Station,2024,1,reported_numeric,blank_source_cell,2024,United States,True,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/243744003
243744,243744004,Stanford,"Stanford in Santiago, Chile",2022,1,reported_numeric,blank_source_cell,2024,Chile,False,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/243744004
243744,243744004,Stanford,"Stanford in Santiago, Chile",2023,1,reported_numeric,blank_source_cell,2024,Chile,False,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/243744004
243744,243744004,Stanford,"Stanford in Santiago, Chile",2024,1,reported_numeric,blank_source_cell,2024,Chile,False,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/243744004
243744,243744006,Stanford,"Stanford in Berlin, Germany",2022,1,reported_numeric,blank_source_cell,2024,Germany,False,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/243744006
243744,243744006,Stanford,"Stanford in Berlin, Germany",2023,1,reported_numeric,blank_source_cell,2024,Germany,False,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/243744006
243744,243744006,Stanford,"Stanford in Berlin, Germany",2024,1,reported_numeric,blank_source_cell,2024,Germany,False,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/243744006
243744,243744007,Stanford,Stanford Japan Center,2022,1,reported_numeric,blank_source_cell,2024,Japan,False,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/243744007
243744,243744007,Stanford,Stanford Japan Center,2023,1,reported_numeric,blank_source_cell,2024,Japan,False,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/243744007
243744,243744007,Stanford,Stanford Japan Center,2024,1,reported_numeric,blank_source_cell,2024,Japan,False,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/243744007
243744,243744008,Stanford,Stanford in Paris,2022,1,reported_numeric,reported_numeric,2024,France,False,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/243744008
243744,243744008,Stanford,Stanford in Paris,2023,1,reported_numeric,blank_source_cell,2024,France,False,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/243744008
243744,243744008,Stanford,Stanford in Paris,2024,1,reported_numeric,blank_source_cell,2024,France,False,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/243744008
243744,243744009,Stanford,Stanford in Florence,2022,1,reported_numeric,blank_source_cell,2024,Italy,False,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/243744009
243744,243744009,Stanford,Stanford in Florence,2023,1,reported_numeric,blank_source_cell,2024,Italy,False,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/243744009
243744,243744009,Stanford,Stanford in Florence,2024,1,reported_numeric,blank_source_cell,2024,Italy,False,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/243744009
243744,243744010,Stanford,Stanford in Oxford,2022,1,reported_numeric,reported_numeric,2024,United Kingdom,False,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/243744010
243744,243744010,Stanford,Stanford in Oxford,2023,1,reported_numeric,reported_numeric,2024,United Kingdom,False,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/243744010
243744,243744010,Stanford,Stanford in Oxford,2024,1,reported_numeric,reported_numeric,2024,United Kingdom,False,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/243744010
243744,243744013,Stanford,"Stanford in Madrid, Spain",2022,1,reported_numeric,blank_source_cell,2024,Spain,False,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/243744013
243744,243744013,Stanford,"Stanford in Madrid, Spain",2023,1,reported_numeric,blank_source_cell,2024,Spain,False,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/243744013
243744,243744013,Stanford,"Stanford in Madrid, Spain",2024,1,reported_numeric,blank_source_cell,2024,Spain,False,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/243744013
243744,243744014,Stanford,"Stanford in Capetown, South Africa",2022,1,reported_numeric,blank_source_cell,2024,South Africa,False,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/243744014
